FID,Latitude,Longitude,Depth_m
2734,70.06735799,-153.43369,0.7
2735,70.06737025,-153.4336541,0.7
2736,70.06738251,-153.4336002,0.7
2737,70.06739783,-153.4335553,0.7
2738,70.06741622,-153.4335104,0.7
2739,70.06742848,-153.4334655,0.6
2740,70.06744074,-153.4334205,0.7
2741,70.06745606,-153.4333756,0.7
2742,70.06746526,-153.4333397,0.6
2743,70.06748058,-153.4333038,0.6
2744,70.0675051,-153.4332678,0.6
2745,70.06751429,-153.4332319,0.6
2746,70.06752042,-153.433178,0.6
2747,70.06753268,-153.4331421,0.6
2748,70.06754801,-153.4330882,0.6
2749,70.0675572,-153.4330343,0.6
2750,70.06756027,-153.4330073,0.6
2751,70.06756027,-153.4329714,0.6
2752,70.0675572,-153.4329714,0.6
2753,70.02833723,-153.381006,1.3
2754,70.02888071,-153.3677474,15.2
2755,70.02888071,-153.3676126,15.3
2756,70.02888071,-153.3675408,15.6
2757,70.02888071,-153.3674509,15.6
2758,70.02888378,-153.3673611,15.9
2759,70.02888685,-153.3672892,16
2760,70.02888992,-153.3672353,16.2
2761,70.02889606,-153.3671904,16.2
2762,70.02889913,-153.3671455,16.4
2763,70.02891142,-153.3670108,16.4
2764,70.02891756,-153.3669838,16.4
2765,70.02892984,-153.3668401,16.5
2766,70.02893598,-153.3668131,16.7
2767,70.02893905,-153.3667053,16.7
2768,70.02894212,-153.3666245,16.7
2769,70.02894519,-153.3664987,16.7
2770,70.02894826,-153.3664718,16.8
2771,70.02896054,-153.3664179,16.9
2772,70.02896668,-153.366373,16.9
2773,70.02897283,-153.3663191,16.9
2774,70.02897283,-153.3662652,16.9
2775,70.02896668,-153.3662023,17
2776,70.02896975,-153.3661843,17
2777,70.02897283,-153.3661125,17
2778,70.02896361,-153.3660496,16.9
2779,70.02896054,-153.3659867,16.9
2780,70.02896054,-153.3658969,16.9
2781,70.02896668,-153.365861,16.9
2782,70.02897897,-153.365825,16.9
2783,70.02898818,-153.3657801,16.9
2784,70.02899739,-153.3657262,16.9
2785,70.02900353,-153.3656633,16.8
2786,70.0290066,-153.3656005,16.8
2787,70.02901581,-153.3655286,16.7
2788,70.02901888,-153.3654208,16.7
2789,70.02901888,-153.3653669,16.6
2790,70.02901888,-153.365322,16.6
2791,70.02902195,-153.3652591,16.5
2792,70.02901888,-153.3651244,16.4
2793,70.02901581,-153.3650615,16.5
2794,70.02901888,-153.3650166,16.5
2795,70.02902809,-153.3649357,16.3
2796,70.0290373,-153.3648998,16.1
2797,70.02904037,-153.36481,16.1
2798,70.02904037,-153.3647561,16.1
2799,70.02904037,-153.3647291,16
2800,70.02902502,-153.3646663,16
2801,70.0290066,-153.3645944,15.8
2802,70.02899125,-153.3645495,15.7
2803,70.02897897,-153.3644956,15.8
2804,70.02896668,-153.3643429,15.6
2805,70.02896054,-153.364253,15.5
2806,70.02896054,-153.3641991,15.5
2807,70.02895747,-153.3641093,15.2
2808,70.02896668,-153.3640554,14.9
2809,70.02897282,-153.3640105,14.7
2810,70.02899432,-153.3639386,14.7
2811,70.0290066,-153.3638937,14.5
2812,70.02901274,-153.3638488,14.2
2813,70.02901581,-153.3638129,14.2
2814,70.02903423,-153.363777,14.2
2815,70.02904959,-153.3637141,14.1
2816,70.02906187,-153.3636692,13.5
2817,70.02906494,-153.3636242,13.5
2818,70.02906494,-153.3635793,13.3
2819,70.02906187,-153.3634985,12.9
2820,70.02906494,-153.3634266,12.6
2821,70.02907415,-153.3633548,12.6
2822,70.02907415,-153.3632739,12.1
2823,70.02907415,-153.363211,11.8
2824,70.02907108,-153.3631302,11.5
2825,70.02906494,-153.3630673,11.5
2826,70.02905573,-153.3629865,10.8
2827,70.02904652,-153.3629056,10.1
2828,70.02904344,-153.3628697,10.1
2829,70.02904037,-153.3628068,10.1
2830,70.02904037,-153.362726,8.8
2831,70.02904037,-153.3626631,8.2
2832,70.02903423,-153.3626002,7.4
2833,70.02902809,-153.3625373,6.4
2834,70.02902502,-153.3624745,5.5
2835,70.02902502,-153.3624116,3.9
2836,70.02902809,-153.3623217,2.7
2837,70.02903116,-153.3622589,2.6
2838,70.02903423,-153.3622319,2.4
2839,70.0290373,-153.362178,2.4
2840,70.02904037,-153.3621151,2.4
2841,70.02904037,-153.3620433,2.4
2842,70.02904652,-153.3619534,2.4
2843,70.02904344,-153.3618636,2.3
2844,70.02904037,-153.3618007,2.3
2845,70.02904037,-153.3617379,2.3
2846,70.02903423,-153.361684,2.3
2847,70.0290373,-153.3616211,2.3
2848,70.02902809,-153.3615492,2.3
2849,70.02902502,-153.3615043,2.3
2850,70.02902502,-153.3614684,2.3
2851,70.02902809,-153.3614324,2.3
2852,70.02902809,-153.3613516,2.2
2853,70.02902809,-153.3612977,2.2
2854,70.02902809,-153.3612258,2.2
2855,70.0290373,-153.361136,2.2
2856,70.02904344,-153.3610642,2.2
2857,70.02904959,-153.3609653,2.2
2858,70.02905573,-153.3608845,2.2
2859,70.02907415,-153.3607767,2.2
2860,70.02907722,-153.3607498,2.2
2861,70.02908029,-153.3607138,2.2
2862,70.02908336,-153.360633,2.1
2863,70.02908643,-153.3605701,2.1
2864,70.02909871,-153.3604803,2.1
2865,70.02910485,-153.3604264,2.1
2866,70.02911406,-153.3603815,2.1
2867,70.02911714,-153.3603276,2.1
2868,70.02912942,-153.3602647,2.1
2869,70.02913863,-153.3601838,2.1
2870,70.02914477,-153.360103,2.1
2871,70.02914784,-153.3600401,2.1
2872,70.02916012,-153.3599054,2.1
2873,70.02916626,-153.3598155,2.1
2874,70.0291724,-153.3597527,2.1
2875,70.02917854,-153.3596898,2.1
2876,70.02918161,-153.3596449,2.1
2877,70.02919083,-153.359582,2.1
2878,70.02919697,-153.3595281,2.1
2879,70.02920618,-153.3594652,2.1
2880,70.02921232,-153.3594023,2.1
2881,70.02921846,-153.3593305,2
2882,70.02922153,-153.3592766,2
2883,70.0292246,-153.3592317,2.1
2884,70.02922767,-153.3591867,2
2885,70.02923381,-153.3591239,2.1
2886,70.02923688,-153.35907,2
2887,70.02924609,-153.3590071,2.1
2888,70.0292553,-153.3589442,2.1
2889,70.02925837,-153.3588813,2
2890,70.02926759,-153.3588185,2.1
2891,70.02927066,-153.3587556,2.1
2892,70.0292768,-153.3586837,2
2893,70.02928601,-153.3586208,2
2894,70.02929215,-153.3585669,2
2895,70.02930443,-153.3585041,2
2896,70.0293075,-153.3584591,2
2897,70.02931364,-153.3583963,2
2898,70.02931978,-153.3583244,2
2899,70.02932285,-153.3582705,2
2900,70.02932285,-153.3582256,2
2901,70.02932285,-153.3581807,2
2902,70.02932285,-153.3581358,1.9
2903,70.02931978,-153.3580459,1.9
2904,70.02932285,-153.3579741,1.9
2905,70.02932899,-153.3578842,1.9
2906,70.02933513,-153.3578303,1.9
2907,70.02934435,-153.3577315,1.8
2908,70.02935049,-153.3576687,1.8
2909,70.02935356,-153.3575968,1.8
2910,70.02935356,-153.3575159,1.7
2911,70.02935049,-153.357462,1.6
2912,70.02934435,-153.3574171,1.6
2913,70.02934435,-153.3573543,1.5
2914,70.02934435,-153.3572914,1.5
2915,70.02934742,-153.3572105,1.5
2916,70.02934742,-153.3571387,1.4
2917,70.02934742,-153.3570668,1.4
2918,70.02934435,-153.3570039,1.3
2919,70.02934128,-153.3569321,1.3
2920,70.02934435,-153.3568512,1.2
2921,70.02934435,-153.3567794,1.2
2922,70.02934435,-153.3566536,1.1
2923,70.02934742,-153.3566266,1.1
2924,70.02935049,-153.3565638,1.1
2925,70.02934435,-153.356465,1.1
2926,70.02934435,-153.3564111,1
2927,70.0293382,-153.3563482,1
2928,70.02934435,-153.3562853,1
2929,70.02935049,-153.3562314,1
2930,70.0293597,-153.3561685,1
2931,70.02936584,-153.3560967,0.9
2932,70.02937198,-153.3560338,0.9
2933,70.02937812,-153.3559889,0.9
2934,70.02938426,-153.355926,0.9
2935,70.02938733,-153.3558631,0.9
2936,70.02939347,-153.3558092,0.9
2937,70.02939654,-153.3557374,0.9
2938,70.02941189,-153.3555936,0.9
2939,70.02941496,-153.3555218,0.9
2940,70.02942725,-153.355396,0.8
2941,70.02943646,-153.3553331,0.8
2942,70.02944567,-153.3552882,0.8
2943,70.02944874,-153.3552343,0.8
2944,70.02945488,-153.3551625,0.7
2945,70.02945795,-153.3550996,0.7
2946,70.02946409,-153.3550367,0.7
2947,70.02946716,-153.3549558,0.7
2948,70.02947023,-153.354893,0.7
2949,70.0294733,-153.3548391,0.7
2950,70.02947944,-153.3547852,0.7
2951,70.02948558,-153.3547133,0.7
2952,70.02948865,-153.3546594,0.6
2953,70.02948865,-153.3545696,0.6
2954,70.02949172,-153.3545247,0.7
2955,70.02949786,-153.3544887,0.6
2956,70.02950093,-153.3543989,0.6
2957,70.02950093,-153.354372,0.9
2958,70.02949786,-153.3543181,0.9
2959,70.02950401,-153.3542552,0.6
2960,70.02951015,-153.3541923,0.6
2961,70.02951322,-153.3541294,0.6
2962,70.02952243,-153.3540665,0.6
2963,70.0295255,-153.3540216,0.6
2964,70.02953471,-153.3539767,0.6
2965,70.02954085,-153.3538869,0.6
2966,70.02954699,-153.353833,0.6
2967,70.02955313,-153.353806,0.6
2968,70.02955927,-153.3537701,0.6
2969,70.02956234,-153.3537252,0.6
2970,70.02956234,-153.3536803,0.6
2971,70.02956234,-153.3536354,0.6
2972,70.02955927,-153.3535994,0.6
2973,70.02955313,-153.3535545,0.6
2974,70.0295562,-153.3534917,0.6
2975,70.02956234,-153.3534557,0.6
2976,70.02956848,-153.3534198,0.6
2977,70.02957769,-153.3533569,0.6
2978,70.02957769,-153.353303,0.6
2979,70.02957769,-153.3532491,0.6
2980,70.02958383,-153.3531773,0.6
2981,70.02958691,-153.3531234,0.6
2982,70.02958998,-153.3530695,0.6
2983,70.02958998,-153.3530245,0.6
2984,70.02959612,-153.3528269,0.6
2985,70.02960533,-153.352773,0.7
2986,70.02961147,-153.3527281,0.7
2987,70.02961761,-153.3526742,0.7
2988,70.02962068,-153.3526113,0.6
2989,70.02962682,-153.3525485,0.6
2990,70.0296391,-153.3524407,0.6
2991,70.02964217,-153.3523868,0.7
2992,70.02964524,-153.3523329,0.7
2993,70.02964831,-153.352252,0.6
2994,70.02965752,-153.3521891,0.6
2995,70.02966059,-153.3521352,0.6
2996,70.02965752,-153.3520634,0.6
2997,70.02965752,-153.3520005,0.6
2998,70.02965445,-153.3519556,0.6
2999,70.02965445,-153.3518927,0.7
3000,70.02965138,-153.3518298,0.7
3001,70.02965138,-153.351767,0.7
3002,70.02965445,-153.3517131,0.7
3003,70.02966366,-153.3516142,0.7
3004,70.02966673,-153.3515514,0.6
3005,70.02967595,-153.3514975,0.6
3006,70.02968209,-153.3514526,0.7
3007,70.02968516,-153.3513448,0.6
3008,70.02969437,-153.351246,0.7
3009,70.02970051,-153.3511831,0.7
3010,70.02970972,-153.3511292,0.7
3011,70.02971586,-153.3510753,0.6
3012,70.029722,-153.3510304,0.6
3013,70.02972507,-153.3509854,0.6
3014,70.02972507,-153.3509316,0.6
3015,70.029722,-153.3508777,0.6
3016,70.02971586,-153.3508148,0.6
3017,70.02971279,-153.3507878,0.7
3018,70.02971586,-153.3507339,0.7
3019,70.02971279,-153.35068,0.6
3020,70.02971279,-153.3506441,0.6
3021,70.02971279,-153.3505992,0.6
3022,70.02970972,-153.3505633,0.6
3023,70.02971279,-153.3505183,0.6
3024,70.02971586,-153.3504734,0.6
3025,70.02971279,-153.3504285,0.6
3026,70.02970972,-153.3504105,1.1
3027,70.02970972,-153.3503656,1.1
3028,70.02971279,-153.3503117,1.1
3029,70.02971279,-153.3502489,1.1
3030,70.02971586,-153.3502129,1.1
3031,70.02971893,-153.350168,1.1
3032,70.02971279,-153.3501411,0.6
3033,70.02971279,-153.3501141,0.6
3034,70.02970665,-153.3500782,0.6
3035,70.02971279,-153.3500512,0.6
3036,70.02971893,-153.3500243,0.6
3037,70.01305871,-153.4732953,10.6
3038,70.01307715,-153.4733761,10.7
3039,70.01308637,-153.4733222,10.5
3040,70.01309252,-153.4732683,10.5
3041,70.0130833,-153.4732863,10.5
3042,70.01308637,-153.4732863,10.7
3043,70.0130833,-153.4732863,10.5
3044,70.0130833,-153.4732863,10.5
3045,70.01308022,-153.4732863,10.5
3046,70.01307408,-153.4732863,10.5
3047,70.01307408,-153.4732863,10.5
3048,70.01307408,-153.4733043,10.5
3049,70.01307715,-153.4732863,10.4
3050,70.01307715,-153.4732863,10.4
3051,70.01308022,-153.4733043,10.4
3052,70.01307715,-153.4733132,10.4
3053,70.01307715,-153.4733222,10.4
3054,70.01308637,-153.4733222,10.4
3055,70.01308637,-153.4733222,10.4
3056,70.01308637,-153.4733132,10.4
3057,70.01308637,-153.4733132,10.4
3058,70.0130833,-153.4733043,10.4
3059,70.01307408,-153.4733132,10.4
3060,70.01307101,-153.4733222,10.4
3061,70.01307101,-153.4733222,10.4
3062,70.01307101,-153.4733312,10.5
3063,70.01307408,-153.4733312,10.5
3064,70.01308022,-153.4733222,10.5
3065,70.0130833,-153.4733132,10.5
3066,70.01307715,-153.4733312,10.5
3067,70.01307715,-153.4733402,10.5
3068,70.01308022,-153.4733312,10.6
3069,70.01308022,-153.4733402,10.5
3070,70.01308022,-153.4733492,10.5
3071,70.01307715,-153.4733492,10.5
3072,70.01307101,-153.4733492,10.3
3073,70.01307101,-153.4733671,10.5
3074,70.01307101,-153.4733671,10.5
3075,70.01306179,-153.4733851,10.5
3076,70.01306179,-153.4733851,10.5
3077,70.01305871,-153.4733671,10.5
3078,70.01305871,-153.4733671,10.5
3079,70.01305871,-153.4733671,10.5
3080,70.01306179,-153.4733851,10.3
3081,70.01305871,-153.4733851,10.3
3082,70.01305871,-153.4733851,10.4
3083,70.01305564,-153.4733941,10.5
3084,70.01305564,-153.4734031,10.5
3085,70.01305564,-153.4734031,10.6
3086,70.01305564,-153.4734031,10.5
3087,70.01305871,-153.4734031,10.5
3088,70.01305564,-153.473421,10.4
3089,70.01305871,-153.473421,10.5
3090,70.01305871,-153.4734121,10.5
3091,70.01306486,-153.4734121,10.5
3092,70.01306793,-153.4734121,10.5
3093,70.01307101,-153.4734031,10.5
3094,70.01307101,-153.4734121,10.5
3095,70.01307408,-153.4734121,10.5
3096,70.01307715,-153.473421,10.5
3097,70.01307408,-153.47343,10.5
3098,70.01307408,-153.47343,10.3
3099,70.01308022,-153.473448,10.3
3100,70.01308022,-153.473457,10.3
3101,70.01307408,-153.4735198,10.5
3102,70.01307101,-153.4735198,10.5
3103,70.01307408,-153.4735558,10.6
3104,70.01307408,-153.4735558,10.6
3105,70.01307715,-153.4735558,10.5
3106,70.01307715,-153.4735468,10.5
3107,70.01307408,-153.4735378,10.5
3108,70.01307408,-153.4735288,10.3
3109,70.01307408,-153.4735288,10.3
3110,70.01307408,-153.4735468,10.3
3111,70.01307715,-153.4735558,10.3
3112,70.01307715,-153.4735468,10.4
3113,70.01307715,-153.4735378,10.5
3114,70.01308022,-153.4735378,10.4
3115,70.01308022,-153.4735378,10.4
3116,70.01308022,-153.4735468,10.4
3117,70.01308022,-153.4735558,10.4
3118,70.01307715,-153.4735648,10.3
3119,70.01307715,-153.4735737,10.4
3120,70.01307715,-153.4735648,10.4
3121,70.01307715,-153.4735737,10.4
3122,70.01308022,-153.4735737,10.4
3123,70.01308022,-153.4735737,10.4
3124,70.01308022,-153.4735737,10.4
3125,70.01308022,-153.4735648,10.4
3126,70.0130833,-153.4735468,10.4
3127,70.01309252,-153.4735109,10.4
3128,70.01309559,-153.4735019,10.3
3129,70.01309252,-153.4734929,10.4
3130,70.01308637,-153.4734839,10.3
3131,70.0130833,-153.4734839,10.3
3132,70.01307408,-153.4734929,10.4
3133,70.01307408,-153.4734929,10.4
3134,70.01307101,-153.4734929,10.5
3135,70.01306793,-153.4734839,10.3
3136,70.01306486,-153.4734929,10.2
3137,70.01306179,-153.4734839,10.4
3138,70.01306179,-153.4734839,10.4
3139,70.01306179,-153.4734839,10.4
3140,70.01306179,-153.4734839,10.4
3141,70.01306179,-153.4734839,10.4
3142,70.01306486,-153.4734839,10.4
3143,70.01306179,-153.4734839,10.3
3144,70.01306179,-153.4734839,10.4
3145,70.01306179,-153.4734839,10.4
3146,70.01306179,-153.4734839,10.3
3147,70.01306179,-153.4734929,10.4
3148,70.01306179,-153.4735109,10.4
3149,70.01306179,-153.4735288,10.2
3150,70.01306179,-153.4735288,10.2
3151,70.01305564,-153.4735468,10.2
3152,70.01305564,-153.4735468,10.2
3153,70.01305564,-153.4735378,10.3
3154,70.01305871,-153.4735288,10.3
3155,70.01305871,-153.4735288,10.3
3156,70.01305564,-153.4735378,10.3
3157,70.01305257,-153.4735378,10.4
3158,70.0130495,-153.4735468,10.3
3159,70.01304335,-153.4735468,10.3
3160,70.01304335,-153.4735468,10.3
3161,70.01304335,-153.4735648,10.3
3162,70.01304335,-153.4735737,10.3
3163,70.01304335,-153.4735648,10.3
3164,70.01304335,-153.4735558,10.4
3165,70.01304642,-153.4735558,10.3
3166,70.01304642,-153.4735648,10.3
3167,70.0130495,-153.4735648,10.3
3168,70.0130495,-153.4735648,10.3
3169,70.01305257,-153.4735737,10.2
3170,70.01305564,-153.4735827,10.1
3171,70.01305871,-153.4735917,10.2
3172,70.01305871,-153.4736007,10.2
3173,70.01306179,-153.4736097,10.2
3174,70.01306486,-153.4736007,10.3
3175,70.01306486,-153.4735917,10.3
3176,70.01307101,-153.4735917,10.3
3177,70.01307101,-153.4735917,10.3
3178,70.01307101,-153.4736007,10.3
3179,70.01306486,-153.4735917,10.2
3180,70.01306179,-153.4736007,10.1
3181,70.01306179,-153.4736007,10.1
3182,70.01305564,-153.4736187,10.2
3183,70.01305564,-153.4736187,10.2
3184,70.0130495,-153.4736097,10.2
3185,70.0130495,-153.4736097,10.2
3186,70.0130495,-153.4736007,10.2
3187,70.0130495,-153.4736097,10.2
3188,70.01304642,-153.4736366,10.1
3189,70.01304642,-153.4736366,10.1
3190,70.01304335,-153.4736456,10.1
3191,70.01304028,-153.4736456,10.1
3192,70.01304028,-153.4736456,10.2
3193,70.01304028,-153.4736456,10.2
3194,70.01304028,-153.4736456,10.3
3195,70.01304028,-153.4736366,10.2
3196,70.01304028,-153.4736366,10.1
3197,70.01304335,-153.4736456,10.2
3198,70.0130495,-153.4736456,10.1
3199,70.01305257,-153.4736366,10.2
3200,70.01305257,-153.4736276,10.3
3201,70.01305871,-153.4736456,10.3
3202,70.01305871,-153.4736456,10.3
3203,70.01305257,-153.4736636,10.4
3204,70.0130495,-153.4736636,10.4
3205,70.01304335,-153.4736636,10.3
3206,70.01304642,-153.4736636,10.3
3207,70.01304335,-153.4736636,10.3
3208,70.01303413,-153.4736636,10.3
3209,70.01302491,-153.4736636,10.3
3210,70.01302184,-153.4736726,10.3
3211,70.01302491,-153.4736456,10.3
3212,70.01302184,-153.4736366,10.3
3213,70.01302491,-153.4736366,10.3
3214,70.01302184,-153.4736366,10.3
3215,70.01301262,-153.4736636,10.3
3216,70.01301262,-153.4736636,10.3
3217,70.01301262,-153.4736905,10.3
3218,70.01300648,-153.4737085,10.3
3219,70.01301262,-153.4737175,10.3
3220,70.0130157,-153.4737085,10.3
3221,70.0130157,-153.4737175,10.3
3222,70.0130157,-153.4737175,10.3
3223,70.01301877,-153.4737265,10
3224,70.01301877,-153.4737265,10
3225,70.01301262,-153.4737265,10
3226,70.01301262,-153.4737265,10
3227,70.01301262,-153.4737265,10.1
3228,70.01301262,-153.4737354,10.1
3229,70.01301262,-153.4737444,10.1
3230,70.01300648,-153.4737534,10.2
3231,70.0130034,-153.4737624,10.1
3232,70.01300033,-153.4737714,10.1
3233,70.01300033,-153.4737893,10.2
3234,70.01300033,-153.4737893,10.2
3235,70.0130034,-153.4737893,10.2
3236,70.0130034,-153.4737893,10.2
3237,70.0130034,-153.4737893,10.2
3238,70.0130034,-153.4737983,10.2
3239,70.01301262,-153.4738073,10.2
3240,70.01301262,-153.4738342,10.2
3241,70.01301262,-153.4738522,10.2
3242,70.01300955,-153.4738522,10.1
3243,70.01300648,-153.4738702,10.1
3244,70.0130034,-153.4738792,10.1
3245,70.0130034,-153.4739061,10.1
3246,70.01300033,-153.4739061,10.1
3247,70.01299419,-153.4739061,10.1
3248,70.01299111,-153.4738971,10.1
3249,70.01299111,-153.4739151,10.1
3250,70.01298804,-153.4739241,10.1
3251,70.01298189,-153.4739241,10.1
3252,70.01298189,-153.4739151,10.1
3253,70.01298189,-153.4738971,10.1
3254,70.01298189,-153.4738971,10.1
3255,70.01298189,-153.4738971,10.2
3256,70.01297575,-153.4738881,10
3257,70.01296653,-153.4738792,10.1
3258,70.01296038,-153.4738792,10.1
3259,70.01296038,-153.4738522,10.1
3260,70.01295117,-153.4738522,10.1
3261,70.01294502,-153.4738522,10.1
3262,70.01293887,-153.4738702,9.9
3263,70.01293273,-153.4738971,10.1
3264,70.01291737,-153.4739061,9.9
3265,70.01291737,-153.4739151,9.9
3266,70.01292351,-153.4739331,9.9
3267,70.01292044,-153.47396,10
3268,70.01292351,-153.473969,9.9
3269,70.01292351,-153.47396,9.9
3270,70.01292044,-153.473951,9.9
3271,70.01292351,-153.473942,9.9
3272,70.01292351,-153.473942,9.9
3273,70.01292351,-153.473942,9.9
3274,70.01291429,-153.473951,9.9
3275,70.01290815,-153.473969,10.1
3276,70.01290815,-153.47396,9.9
3277,70.01290815,-153.473969,9.9
3278,70.01290507,-153.473987,9.9
3279,70.012902,-153.473987,10
3280,70.01290815,-153.4739959,10.1
3281,70.01291429,-153.4740139,10
3282,70.01291429,-153.4740229,10
3283,70.01291429,-153.4740319,10
3284,70.01290815,-153.4740319,10
3285,70.012902,-153.4740319,10
3286,70.01289893,-153.4740409,10
3287,70.01289893,-153.4740409,10
3288,70.01289278,-153.4740588,10
3289,70.01288664,-153.4740678,10
3290,70.01287742,-153.4740858,10
3291,70.0128682,-153.4740947,10
3292,70.01285898,-153.4741037,10
3293,70.01285591,-153.4741037,9.9
3294,70.01285284,-153.4741127,9.9
3295,70.01284669,-153.4741127,9.9
3296,70.01283747,-153.4741127,9.9
3297,70.0128344,-153.4741037,9.9
3298,70.01282825,-153.4740947,9.9
3299,70.01282518,-153.4740858,9.9
3300,70.01282211,-153.4740768,9.8
3301,70.01282211,-153.4740768,9.8
3302,70.01282211,-153.4740858,9.8
3303,70.01282518,-153.4741037,9.9
3304,70.01282518,-153.4741217,10
3305,70.01282518,-153.4741486,9.8
3306,70.01282518,-153.4741576,9.9
3307,70.01282825,-153.4741576,9.8
3308,70.01283133,-153.4741666,9.7
3309,70.0128344,-153.4741576,9.6
3310,70.0128344,-153.4741576,9.9
3311,70.01283747,-153.4741576,9.8
3312,70.01284054,-153.4741486,9.8
3313,70.01284362,-153.4741307,9.7
3314,70.01284669,-153.4741217,9.7
3315,70.01285284,-153.4741397,9.6
3316,70.01285284,-153.4741576,9.6
3317,70.01285284,-153.4741576,9.7
3318,70.01285284,-153.4741576,9.6
3319,70.01285284,-153.4741576,9.6
3320,70.01285591,-153.4741666,9.8
3321,70.01285898,-153.4741846,9.7
3322,70.01285898,-153.4741936,9.6
3323,70.01285898,-153.4742025,9.9
3324,70.01285898,-153.4741846,9.9
3325,70.01285898,-153.4741756,9.8
3326,70.01285591,-153.4741486,9.8
3327,70.01285284,-153.4741486,9.8
3328,70.01285284,-153.4741486,9.8
3329,70.01284669,-153.4741486,9.8
3330,70.01284362,-153.4741397,9.8
3331,70.01284054,-153.4741397,9.8
3332,70.0128344,-153.4741486,9.8
3333,70.0128344,-153.4741936,9.8
3334,70.0128344,-153.4742205,9.8
3335,70.01283747,-153.4742385,9.7
3336,70.01284362,-153.4742385,9.8
3337,70.01285591,-153.4742205,9.8
3338,70.01285591,-153.4742205,9.8
3339,70.01285591,-153.4742295,9.8
3340,70.01285898,-153.4742295,9.8
3341,70.01285898,-153.4742385,9.8
3342,70.01285898,-153.4742475,9.8
3343,70.01285284,-153.4742475,9.8
3344,70.01284362,-153.4742475,9.7
3345,70.01284054,-153.4742475,9.7
3346,70.01284054,-153.4742564,9.7
3347,70.01284054,-153.4742475,9.7
3348,70.01284362,-153.4742475,9.7
3349,70.01284054,-153.4742475,9.7
3350,70.01284362,-153.4742564,9.7
3351,70.01284362,-153.4742654,9.7
3352,70.01284054,-153.4742744,9.6
3353,70.01283747,-153.4742924,9.6
3354,70.01283747,-153.4742924,9.5
3355,70.0128344,-153.4743014,9.6
